CarID,start_time,end_time,duration,lat,lon,cluster_id,location
8,2014-01-16 07:52:08,2014-01-16 12:29:01,16613.0,36.048046,24.879571,2,Brew've Been Served
8,2014-01-16 12:32:42,2014-01-16 13:26:02,3200.0,36.05573,24.902477,22,Abila Zacharo
8,2014-01-16 13:29:42,2014-01-16 17:29:01,14359.0,36.048029,24.879568,2,Brew've Been Served
8,2014-01-16 18:47:40,2014-01-16 19:45:01,3441.0,36.054468,24.899875,6,Katerina's Cafe
8,2014-01-17 07:42:08,2014-01-17 12:05:01,15773.0,36.048047,24.879569,2,Brew've Been Served
8,2014-01-17 12:13:26,2014-01-17 13:18:01,3875.0,36.065823,24.852411,4,Hippokampos
8,2014-01-17 13:26:25,2014-01-17 17:12:01,13536.0,36.048048,24.879572,2,Brew've Been Served
8,2014-01-17 19:23:01,2014-01-17 20:30:01,4020.0,36.054464,24.899869,6,Katerina's Cafe
8,2014-01-18 18:34:40,2014-01-18 19:37:01,3741.0,36.054501,24.899863,6,Katerina's Cafe
8,2014-01-18 19:41:40,2014-01-19 18:46:01,83061.0,36.067273,24.885944,0,Kronos Mart
9,2014-01-06 08:37:10,2014-01-06 12:10:00,12770.0,36.051765,24.877878,2,Brew've Been Served
9,2014-01-06 19:19:01,2014-01-07 07:15:01,42960.0,36.081734,24.856798,8,Shoppers' Delight
9,2014-01-07 12:26:25,2014-01-07 13:50:01,5016.0,36.064877,24.853293,4,Hippokampos
9,2014-01-07 13:57:25,2014-01-07 17:10:00,11555.0,36.055227,24.876075,10,Carlyle Chemical Inc.
9,2014-01-07 17:15:01,2014-01-08 08:10:01,53700.0,36.082634,24.852735,18,Abila Airport
9,2014-01-08 13:59:22,2014-01-08 17:10:00,11438.0,36.049029,24.878828,2,Brew've Been Served
9,2014-01-09 14:15:22,2014-01-09 17:23:01,11259.0,36.04805,24.87957,2,Brew've Been Served
9,2014-01-09 18:26:22,2014-01-09 20:16:01,6579.0,36.076683,24.85756,1,Guy's Gyros
9,2014-01-10 19:12:00,2014-01-10 23:55:01,16981.0,36.085458,24.860402,8,Shoppers' Delight
9,2014-01-10 23:57:01,2014-01-11 19:34:01,70620.0,36.079194,24.857168,1,Guy's Gyros
9,2014-01-13 08:52:26,2014-01-13 12:13:01,12035.0,36.048058,24.879569,2,Brew've Been Served
9,2014-01-15 08:38:10,2014-01-15 12:17:01,13131.0,36.048063,24.879571,2,Brew've Been Served
9,2014-01-15 13:58:27,2014-01-15 17:30:01,12694.0,36.048055,24.879568,2,Brew've Been Served
9,2014-01-16 14:10:41,2014-01-16 17:19:01,11300.0,36.048048,24.87957,2,Brew've Been Served
9,2014-01-17 08:31:10,2014-01-17 12:25:01,14031.0,36.048062,24.879571,2,Brew've Been Served
9,2014-01-17 12:34:27,2014-01-17 14:10:00,5733.0,36.06977,24.867026,14,Chostus Hotel
9,2014-01-17 14:13:26,2014-01-17 17:12:01,10715.0,36.048051,24.879571,2,Brew've Been Served
9,2014-01-17 18:53:01,2014-01-17 20:27:01,5640.0,36.07667,24.857591,1,Guy's Gyros
9,2014-01-17 20:29:13,2014-01-18 12:50:00,58847.0,36.082361,24.855645,8,Shoppers' Delight
9,2014-01-18 18:23:13,2014-01-18 20:34:01,7848.0,36.076655,24.8576,1,Guy's Gyros
9,2014-01-18 23:57:01,2014-01-19 18:20:01,66180.0,36.08431,24.856389,8,Shoppers' Delight
10,2014-01-06 07:01:01,2014-01-06 07:34:01,1980.0,36.073317,24.864186,14,Chostus Hotel
10,2014-01-06 07:47:18,2014-01-06 11:52:01,14683.0,36.048052,24.87957,2,Brew've Been Served
10,2014-01-06 11:56:01,2014-01-06 13:00:01,3840.0,36.054468,24.899901,6,Katerina's Cafe
10,2014-01-06 13:03:22,2014-01-06 18:14:01,18639.0,36.048048,24.879568,2,Brew've Been Served
10,2014-01-06 19:54:01,2014-01-06 21:57:01,7380.0,36.076684,24.857642,1,Guy's Gyros
10,2014-01-06 22:11:01,2014-01-07 07:18:01,32820.0,36.076818,24.865871,31,Unknown
10,2014-01-07 07:50:18,2014-01-07 12:10:01,15583.0,36.048052,24.879573,2,Brew've Been Served
10,2014-01-07 13:33:15,2014-01-07 18:13:01,16786.0,36.048052,24.879571,2,Brew've Been Served
10,2014-01-07 19:55:01,2014-01-07 21:56:01,7260.0,36.076634,24.857623,1,Guy's Gyros
10,2014-01-08 06:22:01,2014-01-08 06:46:01,1440.0,36.076802,24.865882,31,Unknown
10,2014-01-08 06:51:01,2014-01-08 07:25:01,2040.0,36.073326,24.86419,14,Chostus Hotel
10,2014-01-08 07:38:18,2014-01-08 11:57:01,15523.0,36.048051,24.879572,2,Brew've Been Served
10,2014-01-08 13:25:26,2014-01-08 18:21:01,17735.0,36.048052,24.879568,2,Brew've Been Served
10,2014-01-08 19:45:01,2014-01-08 20:56:01,4260.0,36.076646,24.857622,1,Guy's Gyros
10,2014-01-08 20:59:01,2014-01-09 07:06:01,36420.0,36.076829,24.865874,31,Unknown
10,2014-01-09 07:50:18,2014-01-09 12:13:01,15763.0,36.048053,24.879569,2,Brew've Been Served
10,2014-01-09 12:15:05,2014-01-09 13:03:01,2876.0,36.051945,24.870823,9,Ouzeri Elian
10,2014-01-09 18:09:59,2014-01-09 19:43:01,5582.0,36.076835,24.865897,31,Unknown
10,2014-01-09 19:45:08,2014-01-09 21:29:01,6233.0,36.075292,24.856303,1,Guy's Gyros
10,2014-01-09 21:40:01,2014-01-10 06:40:01,32400.0,36.076805,24.865865,31,Unknown
10,2014-01-10 06:46:01,2014-01-10 07:24:01,2280.0,36.073312,24.864186,14,Chostus Hotel
10,2014-01-10 07:37:18,2014-01-10 12:17:01,16783.0,36.048052,24.879571,2,Brew've Been Served
10,2014-01-10 13:22:26,2014-01-10 18:13:01,17435.0,36.048051,24.879569,2,Brew've Been Served
10,2014-01-10 19:50:01,2014-01-10 20:54:01,3840.0,36.076646,24.857571,1,Guy's Gyros
10,2014-01-10 21:20:01,2014-01-11 18:20:01,75600.0,36.076817,24.865879,31,Unknown
10,2014-01-12 13:26:35,2014-01-12 16:12:01,9926.0,36.089594,24.860683,33,Desafio Golf Course
10,2014-01-12 18:05:01,2014-01-12 19:53:01,6480.0,36.076644,24.857623,1,Guy's Gyros
10,2014-01-13 06:52:01,2014-01-13 07:20:01,1680.0,36.073323,24.864183,14,Chostus Hotel
10,2014-01-13 07:33:18,2014-01-13 12:05:01,16303.0,36.048051,24.879572,2,Brew've Been Served
10,2014-01-13 13:27:15,2014-01-13 17:56:01,16126.0,36.048049,24.879572,2,Brew've Been Served
10,2014-01-13 18:03:59,2014-01-13 19:31:01,5222.0,36.076807,24.865877,31,Unknown
10,2014-01-13 21:25:01,2014-01-14 07:17:01,35520.0,36.076828,24.865878,31,Unknown
10,2014-01-14 07:18:44,2014-01-14 07:42:01,1397.0,36.073332,24.864195,14,Chostus Hotel
10,2014-01-14 07:55:18,2014-01-14 12:03:01,14863.0,36.048052,24.87957,2,Brew've Been Served
10,2014-01-14 12:11:25,2014-01-14 13:28:01,4596.0,36.065837,24.852402,4,Hippokampos
10,2014-01-14 13:36:25,2014-01-14 18:13:01,16596.0,36.04805,24.879571,2,Brew've Been Served
10,2014-01-14 18:23:01,2014-01-14 19:32:01,4140.0,36.076802,24.865882,31,Unknown
10,2014-01-14 20:58:01,2014-01-15 06:41:01,34980.0,36.076814,24.865877,31,Unknown
10,2014-01-15 06:51:01,2014-01-15 07:16:01,1500.0,36.073315,24.864195,14,Chostus Hotel
10,2014-01-15 07:29:18,2014-01-15 11:57:01,16063.0,36.048051,24.879573,2,Brew've Been Served
10,2014-01-15 13:26:26,2014-01-15 18:21:01,17675.0,36.048051,24.879568,2,Brew've Been Served
10,2014-01-15 18:34:01,2014-01-15 19:36:01,3720.0,36.076841,24.865886,31,Unknown
10,2014-01-16 07:11:44,2014-01-16 07:32:01,1217.0,36.073331,24.864189,14,Chostus Hotel
10,2014-01-16 07:45:19,2014-01-16 12:04:01,15522.0,36.048055,24.879569,2,Brew've Been Served
10,2014-01-16 12:13:27,2014-01-16 13:24:47,4280.0,36.076658,24.857619,1,Guy's Gyros
10,2014-01-16 13:34:12,2014-01-16 18:12:01,16669.0,36.048047,24.879574,2,Brew've Been Served
10,2014-01-16 18:19:59,2014-01-16 19:32:01,4322.0,36.076807,24.865879,31,Unknown
10,2014-01-17 07:04:43,2014-01-17 07:31:01,1578.0,36.073335,24.864182,14,Chostus Hotel
10,2014-01-17 07:44:18,2014-01-17 12:12:01,16063.0,36.048053,24.879571,2,Brew've Been Served
10,2014-01-17 18:18:59,2014-01-17 19:43:01,5042.0,36.076843,24.865879,31,Unknown
10,2014-01-17 20:44:01,2014-01-18 12:23:01,56340.0,36.076815,24.865869,31,Unknown
10,2014-01-18 15:56:59,2014-01-18 18:20:01,8582.0,36.076816,24.865885,31,Unknown
10,2014-01-19 16:38:01,2014-01-19 18:20:01,6120.0,36.076801,24.865889,31,Unknown
11,2014-01-06 14:03:25,2014-01-06 17:15:01,11496.0,36.048049,24.879569,2,Brew've Been Served
11,2014-01-07 20:41:34,2014-01-08 07:35:01,39207.0,36.084198,24.859001,8,Shoppers' Delight
11,2014-01-08 13:42:26,2014-01-08 17:11:01,12515.0,36.048051,24.879573,2,Brew've Been Served
11,2014-01-09 07:25:32,2014-01-09 08:08:01,2549.0,36.081743,24.850958,18,Abila Airport
11,2014-01-09 12:19:27,2014-01-09 13:40:01,4834.0,36.07668,24.857572,1,Guy's Gyros
11,2014-01-09 13:49:26,2014-01-09 17:26:01,12995.0,36.048048,24.879573,2,Brew've Been Served
11,2014-01-09 17:36:27,2014-01-09 19:06:01,5374.0,36.084138,24.859012,8,Shoppers' Delight
11,2014-01-09 19:19:01,2014-01-09 20:28:01,4140.0,36.054998,24.901804,22,Abila Zacharo
11,2014-01-09 20:41:01,2014-01-10 07:06:01,37500.0,36.084159,24.859045,8,Shoppers' Delight
11,2014-01-10 14:02:41,2014-01-10 17:32:01,12560.0,36.048053,24.879572,2,Brew've Been Served
11,2014-01-12 19:26:01,2014-01-13 07:42:01,44160.0,36.084186,24.858982,8,Shoppers' Delight
11,2014-01-13 07:45:29,2014-01-13 08:07:01,1292.0,36.081801,24.850903,18,Abila Airport
11,2014-01-13 20:51:08,2014-01-14 07:18:01,37613.0,36.084152,24.858986,8,Shoppers' Delight
11,2014-01-14 12:23:25,2014-01-14 13:52:01,5316.0,36.065837,24.852398,4,Hippokampos
11,2014-01-14 14:00:25,2014-01-14 17:15:01,11676.0,36.048048,24.879572,2,Brew've Been Served
11,2014-01-15 11:59:05,2014-01-15 13:37:01,5876.0,36.051949,24.870823,9,Ouzeri Elian
11,2014-01-16 07:43:32,2014-01-16 08:11:01,1649.0,36.08176,24.850921,18,Abila Airport
11,2014-01-16 12:07:27,2014-01-16 13:51:01,6214.0,36.076676,24.857609,1,Guy's Gyros
11,2014-01-16 14:00:26,2014-01-16 17:19:01,11915.0,36.048051,24.879573,2,Brew've Been Served
11,2014-01-16 18:32:44,2014-01-16 20:23:01,6617.0,36.076716,24.857599,1,Guy's Gyros
11,2014-01-17 13:56:22,2014-01-17 17:22:01,12339.0,36.048051,24.879572,2,Brew've Been Served
11,2014-01-18 18:35:44,2014-01-18 19:23:01,2837.0,36.076651,24.857607,1,Guy's Gyros
12,2014-01-06 07:51:08,2014-01-06 12:28:01,16613.0,36.048048,24.879573,2,Brew've Been Served
12,2014-01-06 14:20:16,2014-01-06 17:12:01,10305.0,36.048064,24.87957,2,Brew've Been Served
12,2014-01-06 20:41:01,2014-01-07 07:08:01,37620.0,36.067826,24.899106,26,Kalami Kafenion
12,2014-01-07 07:14:16,2014-01-07 07:52:01,2265.0,36.063636,24.88593,23,Hallowed Grounds
12,2014-01-07 07:59:08,2014-01-07 12:07:01,14873.0,36.048049,24.879574,2,Brew've Been Served
12,2014-01-07 12:15:25,2014-01-07 13:48:01,5556.0,36.065836,24.852404,4,Hippokampos
12,2014-01-07 13:56:25,2014-01-07 17:15:01,11916.0,36.048048,24.879573,2,Brew've Been Served
12,2014-01-08 07:54:08,2014-01-08 12:14:01,15593.0,36.048049,24.87957,2,Brew've Been Served
12,2014-01-08 14:11:23,2014-01-08 17:28:01,11798.0,36.048059,24.879569,2,Brew've Been Served
12,2014-01-08 19:33:01,2014-01-08 21:04:01,5460.0,36.060372,24.856516,12,Gelatogalore
12,2014-01-08 21:15:01,2014-01-09 07:04:01,35340.0,36.067818,24.89913,26,Kalami Kafenion
12,2014-01-09 07:58:08,2014-01-09 12:32:01,16433.0,36.04805,24.879569,2,Brew've Been Served
12,2014-01-10 07:59:08,2014-01-10 12:22:01,15773.0,36.048046,24.879574,2,Brew've Been Served
12,2014-01-10 14:16:22,2014-01-10 17:14:01,10659.0,36.048049,24.879571,2,Brew've Been Served
12,2014-01-11 13:24:01,2014-01-11 14:18:01,3240.0,36.06587,24.852377,4,Hippokampos
12,2014-01-11 20:54:01,2014-01-12 18:27:01,77580.0,36.067807,24.899135,26,Kalami Kafenion
12,2014-01-12 18:31:01,2014-01-12 19:29:01,3480.0,36.05577,24.90249,22,Abila Zacharo
12,2014-01-13 08:04:08,2014-01-13 12:11:01,14813.0,36.048046,24.879571,2,Brew've Been Served
12,2014-01-13 14:02:41,2014-01-13 17:27:01,12260.0,36.04805,24.879569,2,Brew've Been Served
12,2014-01-13 18:52:19,2014-01-13 21:09:01,8202.0,36.055826,24.902558,22,Abila Zacharo
12,2014-01-13 21:19:01,2014-01-14 07:15:01,35760.0,36.067812,24.899095,26,Kalami Kafenion
12,2014-01-14 07:57:08,2014-01-14 12:05:01,14873.0,36.048049,24.879572,2,Brew've Been Served
12,2014-01-15 07:17:16,2014-01-15 07:49:01,1905.0,36.063648,24.885914,23,Hallowed Grounds
12,2014-01-15 07:56:08,2014-01-15 12:20:01,15833.0,36.048052,24.879571,2,Brew've Been Served
12,2014-01-16 07:53:08,2014-01-16 12:17:01,15833.0,36.048048,24.879572,2,Brew've Been Served
12,2014-01-17 07:49:40,2014-01-17 12:27:01,16641.0,36.048057,24.879572,2,Brew've Been Served
12,2014-01-17 12:35:25,2014-01-17 14:07:01,5496.0,36.065834,24.852396,4,Hippokampos
12,2014-01-17 14:15:25,2014-01-17 17:36:01,12036.0,36.048053,24.879571,2,Brew've Been Served
12,2014-01-17 19:03:01,2014-01-17 20:51:01,6480.0,36.060352,24.856526,12,Gelatogalore
12,2014-01-17 21:01:01,2014-01-19 18:22:01,163260.0,36.067835,24.899151,26,Kalami Kafenion
12,2014-01-19 18:25:19,2014-01-19 20:18:01,6762.0,36.055819,24.902556,22,Abila Zacharo
13,2014-01-06 07:29:36,2014-01-06 08:03:01,2005.0,36.054059,24.901244,6,Katerina's Cafe
13,2014-01-06 14:17:15,2014-01-06 17:40:01,12166.0,36.048049,24.879569,2,Brew've Been Served
13,2014-01-06 19:21:47,2014-01-06 20:29:01,4034.0,36.055761,24.902555,22,Abila Zacharo
13,2014-01-07 11:54:01,2014-01-07 12:18:01,1440.0,36.063237,24.90017,3,Frydos Autosupply n' More
13,2014-01-07 19:52:01,2014-01-08 07:17:01,41100.0,36.060343,24.905679,16,Albert's Fine Clothing
13,2014-01-08 12:10:16,2014-01-08 13:53:01,6165.0,36.059769,24.85804,12,Gelatogalore
13,2014-01-08 13:59:15,2014-01-08 17:27:01,12466.0,36.048047,24.879573,2,Brew've Been Served
13,2014-01-08 17:31:46,2014-01-08 19:06:01,5655.0,36.060374,24.905629,16,Albert's Fine Clothing
13,2014-01-09 11:43:24,2014-01-09 12:25:01,2497.0,36.069496,24.841561,15,Jack's Magical Beans
13,2014-01-10 12:25:57,2014-01-10 14:09:01,6184.0,36.063438,24.850998,4,Hippokampos
13,2014-01-10 18:56:13,2014-01-10 20:23:01,5208.0,36.052847,24.868625,9,Ouzeri Elian
13,2014-01-11 18:38:44,2014-01-11 19:19:01,2417.0,36.065833,24.852396,4,Hippokampos
13,2014-01-12 12:46:45,2014-01-12 13:31:01,2656.0,36.05196,24.870814,9,Ouzeri Elian
13,2014-01-12 15:53:01,2014-01-13 08:10:01,58620.0,36.060395,24.90563,16,Albert's Fine Clothing
13,2014-01-13 08:12:36,2014-01-13 08:24:01,685.0,36.054043,24.901225,6,Katerina's Cafe
13,2014-01-13 08:29:12,2014-01-13 11:51:01,12109.0,36.048059,24.879572,2,Brew've Been Served
13,2014-01-13 12:41:51,2014-01-13 13:53:01,4270.0,36.063432,24.85101,4,Hippokampos
13,2014-01-13 19:14:01,2014-01-13 20:22:01,4080.0,36.055801,24.902544,22,Abila Zacharo
13,2014-01-14 14:06:22,2014-01-14 17:27:01,12039.0,36.048049,24.87957,2,Brew've Been Served
13,2014-01-14 20:41:01,2014-01-15 07:12:01,37860.0,36.060394,24.905586,16,Albert's Fine Clothing
13,2014-01-15 14:13:15,2014-01-15 17:39:01,12346.0,36.048051,24.879571,2,Brew've Been Served
13,2014-01-16 13:52:41,2014-01-16 17:28:01,12920.0,36.04805,24.879568,2,Brew've Been Served
13,2014-01-17 14:05:15,2014-01-17 17:29:01,12226.0,36.048051,24.879571,2,Brew've Been Served
13,2014-01-18 12:14:01,2014-01-18 12:59:01,2700.0,36.080671,24.846839,18,Abila Airport
13,2014-01-18 13:13:42,2014-01-18 14:08:01,3259.0,36.054483,24.899909,6,Katerina's Cafe
14,2014-01-06 07:29:44,2014-01-06 08:06:01,2177.0,36.063686,24.885953,23,Hallowed Grounds
14,2014-01-06 08:13:08,2014-01-06 12:24:01,15053.0,36.04805,24.87957,2,Brew've Been Served
14,2014-01-06 14:01:22,2014-01-06 17:32:01,12639.0,36.04805,24.87957,2,Brew've Been Served
14,2014-01-06 20:18:01,2014-01-07 07:01:01,38580.0,36.063402,24.896149,3,Frydos Autosupply n' More
14,2014-01-07 07:50:08,2014-01-07 12:12:01,15713.0,36.048051,24.879568,2,Brew've Been Served
14,2014-01-07 12:18:16,2014-01-07 14:00:01,6105.0,36.059748,24.858065,12,Gelatogalore
14,2014-01-07 14:06:15,2014-01-07 17:40:01,12826.0,36.048047,24.879572,2,Brew've Been Served
14,2014-01-07 17:45:38,2014-01-07 18:47:01,3683.0,36.063381,24.896163,3,Frydos Autosupply n' More
14,2014-01-07 18:50:05,2014-01-07 20:17:01,5216.0,36.054514,24.899931,6,Katerina's Cafe
14,2014-01-08 07:15:46,2014-01-08 07:48:01,1935.0,36.063686,24.885911,23,Hallowed Grounds
14,2014-01-08 07:55:08,2014-01-08 12:25:01,16193.0,36.048049,24.879572,2,Brew've Been Served
14,2014-01-08 14:01:41,2014-01-08 17:43:01,13280.0,36.048052,24.879569,2,Brew've Been Served
14,2014-01-08 19:52:01,2014-01-08 21:17:01,5100.0,36.05452,24.899922,6,Katerina's Cafe
14,2014-01-08 21:22:01,2014-01-09 07:17:01,35700.0,36.063396,24.896161,3,Frydos Autosupply n' More
14,2014-01-09 08:06:08,2014-01-09 12:00:01,14033.0,36.048049,24.879573,2,Brew've Been Served
14,2014-01-10 07:11:46,2014-01-10 07:44:01,1935.0,36.063664,24.88591,23,Hallowed Grounds
14,2014-01-10 07:51:08,2014-01-10 12:19:01,16073.0,36.048048,24.879574,2,Brew've Been Served
14,2014-01-12 11:32:01,2014-01-12 12:30:01,3480.0,36.063376,24.896076,3,Frydos Autosupply n' More
14,2014-01-12 23:21:01,2014-01-13 07:05:01,27840.0,36.063408,24.896133,3,Frydos Autosupply n' More
14,2014-01-13 13:46:22,2014-01-13 17:48:01,14499.0,36.04805,24.879574,2,Brew've Been Served
14,2014-01-13 19:05:01,2014-01-13 21:04:01,7140.0,36.054457,24.89997,6,Katerina's Cafe
14,2014-01-13 21:09:01,2014-01-14 07:43:01,38040.0,36.063389,24.896125,3,Frydos Autosupply n' More
14,2014-01-14 08:04:08,2014-01-14 12:05:01,14453.0,36.048046,24.87957,2,Brew've Been Served
14,2014-01-14 13:53:41,2014-01-14 17:41:01,13640.0,36.048049,24.879572,2,Brew've Been Served
14,2014-01-14 20:36:01,2014-01-15 07:41:01,39900.0,36.063353,24.896096,3,Frydos Autosupply n' More
14,2014-01-15 13:50:25,2014-01-15 17:48:01,14256.0,36.048047,24.879571,2,Brew've Been Served
14,2014-01-16 08:02:08,2014-01-16 12:17:01,15293.0,36.048049,24.87957,2,Brew've Been Served
14,2014-01-16 13:57:15,2014-01-16 17:38:01,13246.0,36.048051,24.879573,2,Brew've Been Served
14,2014-01-17 08:07:08,2014-01-17 11:56:01,13733.0,36.048048,24.879572,2,Brew've Been Served
14,2014-01-17 12:04:25,2014-01-17 13:59:01,6876.0,36.065839,24.852372,4,Hippokampos
14,2014-01-17 14:07:25,2014-01-17 17:40:01,12756.0,36.048049,24.879572,2,Brew've Been Served
14,2014-01-18 15:39:45,2014-01-18 18:21:01,9676.0,36.063366,24.896183,3,Frydos Autosupply n' More
15,2014-01-06 07:48:36,2014-01-06 08:14:01,1525.0,36.054045,24.901244,6,Katerina's Cafe
15,2014-01-06 12:04:23,2014-01-06 14:00:01,6938.0,36.054446,24.89992,6,Katerina's Cafe
15,2014-01-06 14:03:22,2014-01-06 17:22:01,11919.0,36.048049,24.879568,2,Brew've Been Served
15,2014-01-07 06:37:01,2014-01-07 07:29:01,3120.0,36.07682,24.865888,31,Unknown
15,2014-01-07 08:26:18,2014-01-07 11:33:01,11203.0,36.048051,24.879572,2,Brew've Been Served
15,2014-01-07 14:06:26,2014-01-07 17:26:01,11975.0,36.048049,24.879573,2,Brew've Been Served
15,2014-01-07 18:31:01,2014-01-07 20:24:01,6780.0,36.055832,24.902526,22,Abila Zacharo
15,2014-01-07 20:35:01,2014-01-08 07:18:01,38580.0,36.060408,24.905596,16,Albert's Fine Clothing
15,2014-01-08 11:45:01,2014-01-08 12:33:01,2880.0,36.072181,24.841321,15,Jack's Magical Beans
15,2014-01-08 13:49:41,2014-01-08 17:37:01,13640.0,36.048049,24.879568,2,Brew've Been Served
15,2014-01-08 18:56:01,2014-01-08 20:19:01,4980.0,36.054985,24.901859,22,Abila Zacharo
15,2014-01-09 03:32:43,2014-01-09 07:23:01,13818.0,36.072152,24.874603,20,Roberts and Sons
15,2014-01-09 07:26:24,2014-01-09 08:10:01,2617.0,36.067515,24.87334,11,U-Pump
15,2014-01-09 13:43:22,2014-01-09 17:33:01,13779.0,36.048052,24.87957,2,Brew've Been Served
15,2014-01-09 20:55:01,2014-01-10 07:23:01,37680.0,36.06043,24.905622,16,Albert's Fine Clothing
15,2014-01-10 20:54:01,2014-01-11 11:00:01,50760.0,36.060391,24.905628,16,Albert's Fine Clothing
15,2014-01-11 12:27:01,2014-01-11 12:44:01,1020.0,36.069469,24.841538,15,Jack's Magical Beans
15,2014-01-12 19:36:01,2014-01-13 07:31:01,42900.0,36.060352,24.905685,16,Albert's Fine Clothing
15,2014-01-13 11:53:18,2014-01-13 12:10:01,1003.0,36.050129,24.900411,6,Katerina's Cafe
15,2014-01-13 19:39:01,2014-01-14 07:31:01,42720.0,36.060367,24.905608,16,Albert's Fine Clothing
15,2014-01-14 13:51:27,2014-01-14 17:37:01,13534.0,36.048056,24.879572,2,Brew've Been Served
15,2014-01-14 20:27:04,2014-01-15 07:43:01,40557.0,36.060378,24.905585,16,Albert's Fine Clothing
15,2014-01-15 14:03:15,2014-01-15 17:13:01,11386.0,36.048051,24.879573,2,Brew've Been Served
15,2014-01-15 21:06:01,2014-01-16 07:34:01,37680.0,36.060381,24.905617,16,Albert's Fine Clothing
15,2014-01-16 08:15:12,2014-01-16 12:00:01,13489.0,36.048059,24.879569,2,Brew've Been Served
15,2014-01-17 13:48:41,2014-01-17 17:22:01,12800.0,36.048051,24.879572,2,Brew've Been Served
15,2014-01-18 13:01:44,2014-01-18 13:10:01,497.0,36.065836,24.852395,4,Hippokampos
15,2014-01-18 15:26:01,2014-01-18 18:32:01,11160.0,36.060375,24.90565,16,Albert's Fine Clothing
15,2014-01-19 18:29:05,2014-01-19 20:35:01,7556.0,36.055817,24.902587,22,Abila Zacharo
16,2014-01-06 18:07:01,2014-01-06 19:29:01,4920.0,36.06038,24.905634,16,Albert's Fine Clothing
16,2014-01-07 01:10:01,2014-01-07 07:30:01,22800.0,36.076829,24.865883,31,Unknown
16,2014-01-07 07:31:44,2014-01-07 07:45:01,797.0,36.073327,24.864183,14,Chostus Hotel
16,2014-01-07 07:58:18,2014-01-07 11:56:01,14263.0,36.048048,24.87957,2,Brew've Been Served
16,2014-01-07 13:32:41,2014-01-07 17:39:01,14780.0,36.048051,24.879569,2,Brew've Been Served
16,2014-01-08 06:54:01,2014-01-08 07:39:01,2700.0,36.054028,24.90122,6,Katerina's Cafe
16,2014-01-08 11:53:25,2014-01-08 13:46:01,6756.0,36.065834,24.852399,4,Hippokampos
16,2014-01-08 13:54:25,2014-01-08 17:27:01,12756.0,36.04805,24.87957,2,Brew've Been Served
16,2014-01-08 19:43:01,2014-01-09 07:30:01,42420.0,36.060385,24.905627,16,Albert's Fine Clothing
16,2014-01-09 12:00:42,2014-01-09 13:27:01,5179.0,36.055811,24.902484,22,Abila Zacharo
16,2014-01-09 13:30:41,2014-01-09 17:29:01,14300.0,36.048051,24.87957,2,Brew've Been Served
16,2014-01-10 12:04:22,2014-01-10 13:37:01,5559.0,36.054443,24.899892,6,Katerina's Cafe
16,2014-01-10 13:40:23,2014-01-10 17:29:01,13718.0,36.048059,24.87957,2,Brew've Been Served
16,2014-01-10 19:39:01,2014-01-10 21:20:01,6060.0,36.063268,24.852285,4,Hippokampos
16,2014-01-10 21:31:01,2014-01-10 23:00:01,5340.0,36.060403,24.905647,16,Albert's Fine Clothing
16,2014-01-10 23:21:01,2014-01-11 03:23:01,14520.0,36.076226,24.87468,30,Frank's Fuel
16,2014-01-11 11:00:01,2014-01-11 18:01:01,25260.0,36.060338,24.905631,16,Albert's Fine Clothing
16,2014-01-11 18:02:04,2014-01-11 20:18:01,8157.0,36.055811,24.902566,22,Abila Zacharo
16,2014-01-12 19:50:01,2014-01-13 07:33:01,42180.0,36.060395,24.905624,16,Albert's Fine Clothing
16,2014-01-13 11:59:27,2014-01-13 13:39:01,5974.0,36.076657,24.85764,1,Guy's Gyros
16,2014-01-13 13:48:26,2014-01-13 17:30:01,13295.0,36.048049,24.87957,2,Brew've Been Served
16,2014-01-13 20:11:04,2014-01-14 07:10:01,39537.0,36.060353,24.905578,16,Albert's Fine Clothing
16,2014-01-14 07:12:36,2014-01-14 07:43:01,1825.0,36.054055,24.901221,6,Katerina's Cafe
16,2014-01-14 13:45:22,2014-01-14 17:49:01,14619.0,36.048053,24.879574,2,Brew've Been Served
16,2014-01-14 21:42:01,2014-01-15 07:23:01,34860.0,36.060395,24.905639,16,Albert's Fine Clothing
16,2014-01-15 13:53:41,2014-01-15 17:29:01,12920.0,36.048052,24.879568,2,Brew've Been Served
16,2014-01-16 07:00:01,2014-01-16 07:45:01,2700.0,36.054051,24.901216,6,Katerina's Cafe
16,2014-01-16 14:02:26,2014-01-16 17:26:01,12215.0,36.048053,24.879571,2,Brew've Been Served
16,2014-01-17 07:46:36,2014-01-17 07:59:01,745.0,36.054096,24.901246,6,Katerina's Cafe
16,2014-01-17 20:51:01,2014-01-18 18:39:01,78480.0,36.060425,24.90563,16,Albert's Fine Clothing
16,2014-01-18 18:40:45,2014-01-18 20:14:01,5596.0,36.054476,24.899943,6,Katerina's Cafe
16,2014-01-19 12:31:01,2014-01-19 13:01:01,1800.0,36.0545,24.899975,6,Katerina's Cafe
16,2014-01-19 15:42:01,2014-01-19 18:18:01,9360.0,36.060405,24.905635,16,Albert's Fine Clothing
16,2014-01-19 18:20:01,2014-01-19 20:01:01,6060.0,36.055814,24.902556,22,Abila Zacharo
17,2014-01-06 07:55:12,2014-01-06 12:23:01,16069.0,36.048055,24.879574,2,Brew've Been Served
